agent_code,total_policies,avg_policies,nill_rate,avg_ANBP,avg_income,avg_customers,avg_proposals,active_months,cluster,performance_group,recommendation,PCA1,PCA2,is_nill
e97ec0e0,386,18.38095238095238,0.14285714285714285,775191.8095238095,191628.0,14.285714285714286,16.476190476190474,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.691961073533749,0.6271740834188126,False
e9a97fdc,397,18.904761904761905,0.19047619047619047,1043057.1904761905,221190.09523809524,15.904761904761905,17.38095238095238,21,2,High,"Retention incentives, high-value leads",-0.6799793800771763,0.7496454515853127,False
e9bfb25c,428,20.38095238095238,0.09523809523809523,982833.6666666666,225466.52380952382,14.666666666666666,17.61904761904762,21,2,High,"Retention incentives, high-value leads",-0.07274529878766661,0.7371426714341385,False
ea08d6a6,386,18.38095238095238,0.23809523809523808,963069.7619047619,304547.85714285716,14.428571428571429,19.238095238095237,21,2,High,"Retention incentives, high-value leads",-0.14248681426308316,0.6860458598471899,False
ea128aeb,551,26.238095238095237,0.0,1237875.761904762,229676.90476190476,13.761904761904763,20.571428571428573,21,2,High,"Retention incentives, high-value leads",2.7761801635047445,1.2266998523881985,False
ea8670e7,440,20.952380952380953,0.0,901519.9047619047,174842.42857142858,14.523809523809524,15.666666666666666,21,2,High,"Retention incentives, high-value leads",-0.5831824910360343,0.6642869885922887,False
ea950cc0,286,19.066666666666666,0.06666666666666667,1132668.3333333333,248163.53333333333,15.6,15.666666666666666,15,2,High,"Retention incentives, high-value leads",-0.20637175489609477,-0.9007116659112977,False
ea99911b,448,21.333333333333332,0.09523809523809523,1019474.9047619047,214321.19047619047,13.952380952380953,18.571428571428573,21,2,High,"Retention incentives, high-value leads",0.29921505569017565,0.839235075637707,False
eb601c15,419,19.952380952380953,0.19047619047619047,669462.5714285715,186202.85714285713,13.714285714285714,18.19047619047619,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.4699597104880893,0.957464746688857,False
ec18a7a2,449,21.38095238095238,0.047619047619047616,1047038.9047619047,242796.66666666666,17.476190476190474,17.19047619047619,21,2,High,"Retention incentives, high-value leads",0.6460860466680135,0.8933783594149649,False
ec6df6c6,382,18.19047619047619,0.14285714285714285,1126284.761904762,243962.33333333334,17.142857142857142,14.857142857142858,21,2,High,"Retention incentives, high-value leads",-0.7707548208837441,0.5088514192714336,False
ec7c6c8a,400,19.047619047619047,0.14285714285714285,1210752.0476190476,241839.80952380953,14.666666666666666,16.857142857142858,21,2,High,"Retention incentives, high-value leads",-0.09043293310934086,0.5082712899087259,False
ecd7ba0e,289,19.266666666666666,0.0,877683.7333333333,138441.13333333333,13.733333333333333,12.733333333333333,15,0,Mid,"Targeted training, quote-to-sale improvement",-2.0609677032995757,-0.9966776204642717,False
ed1ab276,418,22.0,0.0,958043.0,210137.0,13.68421052631579,16.894736842105264,19,2,High,"Retention incentives, high-value leads",0.24915030010281988,0.24335694074346456,False
ede66c35,422,21.1,0.05,957591.1,229162.65,15.8,18.15,20,2,High,"Retention incentives, high-value leads",0.3884892617427851,0.6223690660230566,False
edfd2d27,335,20.9375,0.0625,938084.5,201412.625,16.9375,17.625,16,2,High,"Retention incentives, high-value leads",-0.09825409912208265,-0.22281919937890632,False
ee147cca,356,20.941176470588236,0.058823529411764705,1091037.4705882352,248244.58823529413,14.176470588235293,17.294117647058822,17,2,High,"Retention incentives, high-value leads",0.45747160319220415,-0.29702086817348083,False
ee14f4a6,438,20.857142857142858,0.09523809523809523,1042250.0476190476,259088.7142857143,15.19047619047619,18.285714285714285,21,2,High,"Retention incentives, high-value leads",0.6011693437506992,0.7905062498385041,False
ee9cdd1a,170,18.88888888888889,0.2222222222222222,933014.0,215354.22222222222,15.555555555555555,18.88888888888889,9,0,Mid,"Targeted training, quote-to-sale improvement",-0.9665197583245895,-1.7720451684250038,False
eed4e1bc,437,20.80952380952381,0.19047619047619047,927608.7619047619,250454.7142857143,15.619047619047619,19.714285714285715,21,2,High,"Retention incentives, high-value leads",0.21478209628311068,1.0625189792696887,False
ef328cab,429,20.428571428571427,0.09523809523809523,895845.1904761905,176388.0,16.476190476190474,18.047619047619047,21,2,High,"Retention incentives, high-value leads",-0.4799842861474526,0.9657397338289095,False
ef5a212d,271,20.846153846153847,0.07692307692307693,1292443.923076923,264857.76923076925,16.23076923076923,16.46153846153846,13,2,High,"Retention incentives, high-value leads",0.7784239108405737,-1.220796002534111,False
ef67e31b,453,21.571428571428573,0.09523809523809523,1308553.142857143,318165.6666666667,15.142857142857142,18.476190476190474,21,2,High,"Retention incentives, high-value leads",1.8565188569210243,0.7001934364265561,False
ef8d6878,430,20.476190476190474,0.14285714285714285,840605.7142857143,193856.61904761905,14.523809523809524,18.333333333333332,21,2,High,"Retention incentives, high-value leads",-0.6626038507841965,0.9295889239101958,False
f02a4b71,330,15.714285714285714,0.23809523809523808,645478.0,195165.47619047618,14.80952380952381,16.857142857142858,21,0,Mid,"Targeted training, quote-to-sale improvement",-2.804330991060531,0.5592433557364704,False
f09df16e,479,22.80952380952381,0.0,1319416.0952380951,241619.2857142857,16.714285714285715,18.476190476190474,21,2,High,"Retention incentives, high-value leads",1.9789496238818267,0.8886353465031737,False
f13ea268,172,19.11111111111111,0.1111111111111111,831660.5555555555,128536.44444444444,16.555555555555557,18.0,9,0,Mid,"Targeted training, quote-to-sale improvement",-1.5489683624018415,-1.7511390781855747,False
f201803d,432,20.571428571428573,0.14285714285714285,918500.3333333334,193985.33333333334,15.714285714285714,19.0,21,2,High,"Retention incentives, high-value leads",-0.27489030431388545,1.0127878042007465,False
f20adb4a,414,19.714285714285715,0.14285714285714285,991835.7619047619,245946.19047619047,16.80952380952381,19.523809523809526,21,2,High,"Retention incentives, high-value leads",0.28271017806431736,0.9208018944021088,False
f21d625b,260,18.571428571428573,0.07142857142857142,962914.6428571428,241618.7142857143,16.642857142857142,15.571428571428571,14,0,Mid,"Targeted training, quote-to-sale improvement",-0.7437038306938396,-1.0159540016108854,False
f236ae90,145,24.166666666666668,0.0,1434304.0,298337.3333333333,18.166666666666668,19.166666666666668,6,1,Low,"Mentoring, onboarding refreshers",2.8969892064650073,-2.7078003736682925,False
f26c7944,471,22.428571428571427,0.0,1195246.3333333333,230666.09523809524,14.857142857142858,17.285714285714285,21,2,High,"Retention incentives, high-value leads",1.1976871144299333,0.7395338029266992,False
f2c082c3,372,17.714285714285715,0.19047619047619047,1096796.857142857,233096.95238095237,16.047619047619047,17.19047619047619,21,2,High,"Retention incentives, high-value leads",-0.7597226242560841,0.5824214401759501,False
f2fcfe25,468,22.285714285714285,0.047619047619047616,908886.0952380953,183829.47619047618,14.285714285714286,18.0,21,2,High,"Retention incentives, high-value leads",0.09967800631139775,0.9546524613719103,False
f312b5da,455,21.666666666666668,0.09523809523809523,1327138.857142857,271413.3333333333,16.523809523809526,20.095238095238095,21,2,High,"Retention incentives, high-value leads",1.9486482012616586,0.915735953315127,False
f37b16d4,350,16.666666666666668,0.19047619047619047,976973.9047619047,210673.47619047618,13.714285714285714,15.571428571428571,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.883302694593714,0.3214939382854854,False
f38faa04,30,15.0,0.0,1085409.0,296376.5,17.0,10.5,2,0,Mid,"Targeted training, quote-to-sale improvement",-1.715404975741074,-4.098996818523201,False
f3ba2a6d,409,19.476190476190474,0.19047619047619047,1039879.3333333334,238248.42857142858,15.571428571428571,19.857142857142858,21,2,High,"Retention incentives, high-value leads",0.09949656929944731,0.886288251997704,False
f3d2946a,145,24.166666666666668,0.0,948372.5,157597.5,17.833333333333332,18.5,6,1,Low,"Mentoring, onboarding refreshers",0.5338126687436351,-2.401520197706672,False
f3eb210e,53,26.5,0.0,302088.5,73950.5,20.5,18.5,2,1,Low,"Mentoring, onboarding refreshers",-1.0559821633791564,-2.8625817346032774,False
f42b6c53,108,27.0,0.0,1443778.0,347586.5,16.5,22.5,4,1,Low,"Mentoring, onboarding refreshers",4.4991764143005835,-3.169777982279058,False
f4315468,330,15.714285714285714,0.09523809523809523,714409.9523809524,140719.42857142858,16.047619047619047,13.761904761904763,21,0,Mid,"Targeted training, quote-to-sale improvement",-3.1387561711430667,0.33588124556207893,False
f44128d1,311,14.80952380952381,0.2857142857142857,878481.8571428572,234983.90476190476,16.333333333333332,15.476190476190476,21,0,Mid,"Targeted training, quote-to-sale improvement",-2.5957054664846235,0.41622248417931274,False
f53a20ef,460,21.904761904761905,0.09523809523809523,992947.7142857143,243477.57142857142,15.904761904761905,18.761904761904763,21,2,High,"Retention incentives, high-value leads",0.7285300743521242,1.010652102033419,False
f572dd78,442,21.047619047619047,0.14285714285714285,1039775.4761904762,247144.38095238095,15.80952380952381,19.285714285714285,21,2,High,"Retention incentives, high-value leads",0.5914946617494906,0.9748694300580302,False
f5fbcc73,436,20.761904761904763,0.0,957198.0,151410.85714285713,14.095238095238095,16.285714285714285,21,2,High,"Retention incentives, high-value leads",-0.5779590205463727,0.6484661333294252,False
f6364d60,437,20.80952380952381,0.047619047619047616,1024146.8571428572,201947.47619047618,14.428571428571429,16.571428571428573,21,2,High,"Retention incentives, high-value leads",-0.12648611759629833,0.6676310560331788,False
f6747d56,504,24.0,0.047619047619047616,1260481.9523809524,267566.0,15.714285714285714,19.476190476190474,21,2,High,"Retention incentives, high-value leads",2.3017737374855822,1.0629311148737661,False
f7136abb,380,18.095238095238095,0.19047619047619047,517448.3333333333,126750.76190476191,15.952380952380953,16.761904761904763,21,0,Mid,"Targeted training, quote-to-sale improvement",-2.9018118272929563,0.9554553660732046,False
f713bcd4,388,18.476190476190474,0.09523809523809523,1059299.9047619049,235770.38095238095,15.571428571428571,15.523809523809524,21,2,High,"Retention incentives, high-value leads",-0.6519718993412456,0.444501143041251,False
f72d36a1,209,14.928571428571429,0.2857142857142857,695191.7142857143,247137.64285714287,16.142857142857142,17.857142857142858,14,0,Mid,"Targeted training, quote-to-sale improvement",-2.4396290164245475,-0.8150986221224611,False
f7312aa8,444,21.142857142857142,0.09523809523809523,972697.9047619047,213131.42857142858,15.380952380952381,17.952380952380953,21,2,High,"Retention incentives, high-value leads",0.07352898688962183,0.899478959040427,False
f7779dc8,266,24.181818181818183,0.0,1173301.7272727273,242307.63636363635,12.0,19.272727272727273,11,1,Low,"Mentoring, onboarding refreshers",1.7324807189045535,-1.6643685373784765,False
f79f587e,405,19.285714285714285,0.14285714285714285,962212.2857142857,255040.80952380953,15.904761904761905,17.523809523809526,21,2,High,"Retention incentives, high-value leads",-0.27446010520292574,0.7279779934728866,False
f7dbb5bd,385,18.333333333333332,0.19047619047619047,1021798.7142857143,224121.7619047619,15.333333333333334,18.0,21,2,High,"Retention incentives, high-value leads",-0.716745926949337,0.6839037194846661,False
f846850b,459,21.857142857142858,0.09523809523809523,1097903.5238095238,271743.38095238095,16.238095238095237,18.0,21,2,High,"Retention incentives, high-value leads",1.0257619555866253,0.9169240113649615,False
f84c1547,452,21.523809523809526,0.14285714285714285,1137564.1904761905,304521.3333333333,15.238095238095237,18.61904761904762,21,2,High,"Retention incentives, high-value leads",1.2053292833713625,0.8570194832767266,False
f8c957b0,408,19.428571428571427,0.19047619047619047,1129254.6666666667,282890.6666666667,14.523809523809524,18.857142857142858,21,2,High,"Retention incentives, high-value leads",0.3846344893142187,0.6834000374878795,False
f90aaa5d,239,23.9,0.1,1114563.1,317190.8,15.7,20.5,10,1,Low,"Mentoring, onboarding refreshers",2.157958188175304,-1.5683376895033516,False
f9235b11,200,22.22222222222222,0.0,1311809.5555555555,247622.33333333334,16.11111111111111,17.444444444444443,9,1,Low,"Mentoring, onboarding refreshers",1.4149375450167943,-2.1436163756741626,False
f9450be9,425,20.238095238095237,0.14285714285714285,1074343.761904762,249475.90476190476,15.428571428571429,17.428571428571427,21,2,High,"Retention incentives, high-value leads",0.09009318067421747,0.7605024031506148,False
f96847e4,453,21.571428571428573,0.0,1067451.5238095238,187086.2380952381,14.428571428571429,17.38095238095238,21,2,High,"Retention incentives, high-value leads",0.3806714789594867,0.7233839600589068,False
f9bd5b6e,115,16.428571428571427,0.14285714285714285,1190976.7142857143,311117.5714285714,15.142857142857142,16.0,7,0,Mid,"Targeted training, quote-to-sale improvement",-0.48100601074792915,-2.7788743420934083,False
f9e8393e,418,19.904761904761905,0.047619047619047616,924264.1904761905,219339.14285714287,16.238095238095237,16.238095238095237,21,2,High,"Retention incentives, high-value leads",-0.3932425961509808,0.685708398631352,False
f9f0169c,19,19.0,0.0,1041048.0,223088.0,21.0,17.0,1,1,Low,"Mentoring, onboarding refreshers",-0.04320913690221732,-3.6467781240034705,False
fa5f58d1,394,18.761904761904763,0.09523809523809523,777007.9523809524,175774.7142857143,15.666666666666666,15.476190476190476,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.6993897319895301,0.6627978423602365,False
fabe7d5c,350,16.666666666666668,0.14285714285714285,828488.0476190476,220033.85714285713,15.523809523809524,16.047619047619047,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.7565394197214426,0.4407368353096375,False
fb219038,318,19.875,0.125,911834.4375,184715.9375,16.125,19.0625,16,2,High,"Retention incentives, high-value leads",-0.492343039329822,-0.18273694685709257,False
fb4e1419,63,21.0,0.0,1356012.0,308333.3333333333,14.0,14.333333333333334,3,1,Low,"Mentoring, onboarding refreshers",0.8846846973429984,-3.958235933516688,False
fb5f3b17,474,22.571428571428573,0.0,996602.8571428572,211297.38095238095,15.142857142857142,17.476190476190474,21,2,High,"Retention incentives, high-value leads",0.6920444066388259,0.8844912625007135,False
fbc89964,363,21.352941176470587,0.11764705882352941,908299.9411764706,228126.0588235294,14.647058823529411,17.941176470588236,17,2,High,"Retention incentives, high-value leads",-0.09335480213238034,-0.024583824707620917,False
fbfad9de,394,18.761904761904763,0.23809523809523808,878501.1904761905,228510.57142857142,16.238095238095237,19.047619047619047,21,2,High,"Retention incentives, high-value leads",-0.8259223477836506,0.9532810290059329,False
fc632ab1,192,21.333333333333332,0.1111111111111111,554826.1111111111,122532.66666666667,12.222222222222221,18.11111111111111,9,0,Mid,"Targeted training, quote-to-sale improvement",-1.9072374037863251,-1.7957623586200755,False
